cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
0.0,1.0,0,16400,0.0,0.0,4,0,GRID_ace_T50_seed12_d2_B1
1.4006550572127394,1.0,16400,0,0.0,0.0,5,2,GRID_ace_T50_seed12_d2_B1
1.4006550572127394,1.0,0,16400,0.0,0.0,6,0,GRID_ace_T50_seed12_d2_B1
1.8795907918935555,1.0,16400,0,0.0,0.0,7,2,GRID_ace_T50_seed12_d2_B1
1.8795907918935555,1.0,0,16400,0.0,0.0,8,0,GRID_ace_T50_seed12_d2_B1
3.716316254936263,0.9333333333333332,16400,0,0.0,0.0,9,2,GRID_ace_T50_seed12_d2_B1
3.716316254936263,0.9333333333333332,0,16400,0.0,0.0,10,0,GRID_ace_T50_seed12_d2_B1
2.74767398570007,0.9666666666666668,16400,0,0.0,0.0,11,2,GRID_ace_T50_seed12_d2_B1
2.74767398570007,0.9666666666666668,0,16400,0.0,0.0,12,0,GRID_ace_T50_seed12_d2_B1
3.0861301010996427,0.9666666666666668,16400,0,0.0,0.0,13,2,GRID_ace_T50_seed12_d2_B1
3.0861301010996427,0.9666666666666668,0,16400,0.0,0.0,14,0,GRID_ace_T50_seed12_d2_B1
3.629575136644814,0.96,16400,0,0.0,0.0,15,2,GRID_ace_T50_seed12_d2_B1
3.629575136644814,0.96,0,16400,0.0,0.0,16,0,GRID_ace_T50_seed12_d2_B1
3.425640794571688,0.8766666666666667,16400,0,0.0,0.0,17,2,GRID_ace_T50_seed12_d2_B1
3.425640794571688,0.8766666666666667,0,16400,0.0,0.0,18,0,GRID_ace_T50_seed12_d2_B1
3.595132736069191,0.8766666666666667,16400,0,0.0,0.0,19,2,GRID_ace_T50_seed12_d2_B1
3.595132736069191,0.8766666666666667,0,16400,0.0,0.0,20,0,GRID_ace_T50_seed12_d2_B1
3.4888771097877873,0.79,16400,0,0.0,0.0,21,2,GRID_ace_T50_seed12_d2_B1
3.4888771097877873,0.79,0,16400,0.0,0.0,22,0,GRID_ace_T50_seed12_d2_B1
3.562109944917212,0.7966666666666666,16400,0,0.0,0.0,23,2,GRID_ace_T50_seed12_d2_B1
3.562109944917212,0.7966666666666666,0,16400,0.0,0.0,24,0,GRID_ace_T50_seed12_d2_B1
3.9729641247989576,0.6233333333333333,16400,0,0.0,0.0,25,2,GRID_ace_T50_seed12_d2_B1
3.9729641247989576,0.6233333333333333,0,16400,0.0,0.0,26,0,GRID_ace_T50_seed12_d2_B1
3.872693701251757,0.7157142857142857,16400,0,0.0,0.0,27,2,GRID_ace_T50_seed12_d2_B1
3.872693701251757,0.7157142857142857,0,16400,0.0,0.0,28,0,GRID_ace_T50_seed12_d2_B1
3.59768729930396,0.6476190476190475,16400,0,0.0,0.0,29,2,GRID_ace_T50_seed12_d2_B1
3.59768729930396,0.6476190476190475,0,16400,0.0,0.0,30,0,GRID_ace_T50_seed12_d2_B1
3.6254234332313984,0.5771428571428572,16400,0,0.0,0.0,31,2,GRID_ace_T50_seed12_d2_B1
3.6254234332313984,0.5771428571428572,0,16400,0.0,0.0,32,0,GRID_ace_T50_seed12_d2_B1
3.8677398135136736,0.5642857142857143,16400,0,0.0,0.0,33,2,GRID_ace_T50_seed12_d2_B1
3.8677398135136736,0.5642857142857143,0,16400,0.0,0.0,34,0,GRID_ace_T50_seed12_d2_B1
3.5357947710284594,0.2,16400,0,0.0,0.0,35,2,GRID_ace_T50_seed12_d2_B1
3.5357947710284594,0.2,0,16400,0.0,0.0,36,0,GRID_ace_T50_seed12_d2_B1
3.2504714706900346,0.1,16400,0,0.0,0.0,37,2,GRID_ace_T50_seed12_d2_B1
3.2504714706900346,0.1,0,16400,0.0,0.0,38,0,GRID_ace_T50_seed12_d2_B1
3.6641086299002823,0.1,16400,0,0.0,0.0,39,2,GRID_ace_T50_seed12_d2_B1
3.6641086299002823,0.1,0,16400,0.0,0.0,40,0,GRID_ace_T50_seed12_d2_B1
3.3008916133712085,0.0,16400,0,0.0,0.0,41,2,GRID_ace_T50_seed12_d2_B1
3.3008916133712085,0.0,0,16400,0.0,0.0,42,0,GRID_ace_T50_seed12_d2_B1
3.2218961235838735,0.0,16400,0,0.0,0.0,43,2,GRID_ace_T50_seed12_d2_B1
3.2218961235838735,0.0,0,16400,0.0,0.0,44,0,GRID_ace_T50_seed12_d2_B1
3.0594202109645483,0.0,16400,0,0.0,0.0,45,2,GRID_ace_T50_seed12_d2_B1
3.0594202109645483,0.0,0,16400,0.0,0.0,46,0,GRID_ace_T50_seed12_d2_B1
3.210957032106142,0.0,16400,0,0.0,0.0,47,2,GRID_ace_T50_seed12_d2_B1
3.210957032106142,0.0,0,16400,0.0,0.0,48,0,GRID_ace_T50_seed12_d2_B1
3.026331655906316,0.0,16400,0,0.0,0.0,49,2,GRID_ace_T50_seed12_d2_B1
0.0,0.0,0,0,0.0,0.0,0,0,GRID_ace_T50_seed12_d2_B3
0.0,0.0,0,0,0.0,0.0,1,0,GRID_ace_T50_seed12_d2_B3
0.0,0.0,0,49200,0.0,0.0,2,0,GRID_ace_T50_seed12_d2_B3
0.0,1.0,0,0,0.0,0.0,3,2,GRID_ace_T50_seed12_d2_B3
0.0,1.0,0,49200,0.0,0.0,4,0,GRID_ace_T50_seed12_d2_B3
3.4449495517843665,0.8333333333333334,49200,0,0.0,0.0,5,2,GRID_ace_T50_seed12_d2_B3
3.4449495517843665,0.8333333333333334,0,49200,0.0,0.0,6,0,GRID_ace_T50_seed12_d2_B3
3.756784124086858,1.0,49200,0,0.0,0.0,7,2,GRID_ace_T50_seed12_d2_B3
3.756784124086858,1.0,0,49200,0.0,0.0,8,0,GRID_ace_T50_seed12_d2_B3
3.998624518654702,0.7250000000000001,49200,0,0.0,0.0,9,2,GRID_ace_T50_seed12_d2_B3
3.998624518654702,0.7250000000000001,0,49200,0.0,0.0,10,0,GRID_ace_T50_seed12_d2_B3
3.755844406708023,0.7666666666666667,49200,0,0.0,0.0,11,2,GRID_ace_T50_seed12_d2_B3
3.755844406708023,0.7666666666666667,0,49200,0.0,0.0,12,0,GRID_ace_T50_seed12_d2_B3
3.8186581791011727,0.6666666666666667,49200,0,0.0,0.0,13,2,GRID_ace_T50_seed12_d2_B3
3.8186581791011727,0.6666666666666667,0,49200,0.0,0.0,14,0,GRID_ace_T50_seed12_d2_B3
